id,cognome,nome,Altezza,DataNascita,NazioneNascita,LuogoNascita,NazionalitaSportiva,UltimaSquadra,ultimastagione,URLFoto
ARE-ROB-82,Arena,Roberto,194,17/02/1982,ITA,Catania,ITA,Messaggerie Bacco Catania,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ARE-ROB-82
ARG-AND-96,Argenta,Andrea,205,01/06/1996,ITA,Verona,ITA,Azimut Modena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ARG-AND-96
ARG-YUS-84,Argilagos Sogo,Yusnaikel,200,29/04/1984,CUB,Camaguey,CUB,Aurispa Alessano,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ARG-YUS-84
ARI-ALE-93,Arienti,Alessandro,197,07/12/1993,ITA,Cesena,ITA,Conad Reggio Emilia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ARI-ALE-93
ARM-APO,Armenakis,Apostolos,202,19/07/1980,GRE,NULL,GRE,Aurispa Alessano,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ARM-APO
ARN-ALE-97,Arnaboldi,Alex,NULL,25/06/1997,ITA,Erba,ITA,Pool Libertas Cantù,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ARN-ALE-97
AST-FRA-93,Astarita,Francesco,194,04/07/1993,ITA,Vico Equense,ITA,Pag Taviano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=AST-FRA-93
ATA-ALE-91,Atanasijevic,Aleksandar,200,04/09/1991,SRB,Belgrado,SRB,Sir Safety Conad Perugia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ATA-ALE-91
ATR-NIC-00,Atria,Nicola,NULL,22/05/2000,ITA,Partanna,ITA,Azimut Modena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ATR-NIC-00
ATT-GAB-91,Attanasio,Gabriele,183,07/01/1991,ITA,Livorno,ITA,Sigma Aversa,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ATT-GAB-91
AVE-FRA-82,Avelli,Francesco,194,07/02/1982,ITA,Gagliano del Capo,ITA,Pag Taviano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=AVE-FRA-82
AVE-GIO-97,Avena,Giovanni,175,19/06/1997,ITA,Corigliano Calabro,ITA,Caffè Aiello Corigliano,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=AVE-GIO-97
AVE-LUC-97,Aversente,Luca,175,NULL,ITA,NULL,ITA,Caffè Aiello Corigliano,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=AVE-LUC-97
AVE-TAY-92,Averill,Taylor,201,05/03/1992,USA,Portland,USA,Revivre Milano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=AVE-TAY-92
BAC-DAN-90,Bacca,Daniel,192,09/05/1990,ITA,Campi Salentina,ITA,Globo Banca Popolare del Frusinate Sora,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAC-DAN-90
BAC-JOE-80,Bacci,Joel,175,01/08/1980,ITA,Roma,ITA,Pallavolo Molfetta,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAC-JOE-80
BAC-LEO-00,Baciocco,Leonardo,195,18/12/2000,ITA,Genova,ITA,Club Italia Crai Roma,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAC-LEO-00
BAD-MOH-86,Badawy,Mohamed,197,11/01/1986,EGY,Giza,EGY,Tonno Callipo Vibo Valentia,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAD-MOH-86
BAK-EUG-80,Bakumovski,Eugen,194,11/10/1980,UKR,Saporoschje,GER,Edilesse Conad Reggio Emilia,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAK-EUG-80
BAL-ALB-98,Baldazzi,Alberto,199,17/08/1998,ITA,Ferrara,ITA,Mosca Bruno Bolzano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAL-ALB-98
BAL-FAB-95,Balaso,Fabio,178,20/10/1995,ITA,Camposampiero,ITA,Kioene Padova,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAL-FAB-95
BAL-PAO-77,Baldaccini,Paolo Emilio,202,14/05/1977,ITA,Camaiore,ITA,NGM Mobile Santa Croce,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAL-PAO-77
BAL-SIM-98,Baldari,Simone,194,13/02/1998,ITA,Galatina,ITA,Sigma Aversa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAL-SIM-98
BAN-FEL-88,Bandeṛ,Felipe Airton,202,12/06/1988,BRA,Poços de Caldas,BRA,Ceramica Globo Civita Castellana,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAN-FEL-88
BAR-ALE-89,Bartoli,Alessandro,199,04/09/1989,ITA,Modena,ITA,Sir Safety Perugia,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAR-ALE-89
BAR-ALE-91,Barajas,Alejandro,188,07/05/1991,MEX,Colima,MEX,Pag Taviano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAR-ALE-91
BAR-AND-78,Bartoletti,Andrea,201,01/05/1978,ITA,Chiaravalle,ITA,Energy Resources San Giustino,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAR-AND-78
BAR-AND-80,Bari,Andrea,185,05/03/1980,ITA,Senigallia,ITA,Monini Spoleto,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAR-AND-80
BAR-ARP-91,Baroti,Arpad,206,23/10/1991,HUN,Bonyhád,HUN,Altotevere Città di Castello - Sansepolcro,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAR-ARP-91
BAR-CAR-94,Barreto Silva,Carlos Eduardo,199,08/08/1994,BRA,Vinhedo,BRA,Tonno Callipo Calabria Vibo Valentia,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAR-CAR-94
BAR-FED-93,Bargi,Federico,200,09/12/1993,ITA,Genova,ITA,Emma Villas Siena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAR-FED-93
BAR-GIO-78,Barbareschi,Giorgio,193,04/03/1978,ITA,Genova,ITA,Conad Reggio Emilia,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAR-GIO-78
BAR-GIU-74,Barbone,Giuseppe,200,02/05/1974,ITA,Bari,ITA,BCC Castellana Grotte,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAR-GIU-74
BAR-KAM-83,Baranek,Kamil,198,02/05/1983,CZE,Praga,CZE,Revivre Milano,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAR-KAM-83
BAR-MAR-85,Barsi,Marco,198,17/07/1985,ITA,Milano,ITA,Itely Milano,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAR-MAR-85
BAR-MIC-89,Baranowicz,Michele,195,05/08/1989,ITA,Mondov́,ITA,Wixo LPR Piacenza,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAR-MIC-89
BAR-MIR-97,Baratti,Mirko,175,02/03/1997,ITA,Vimercate,ITA,Pool Libertas Cantù,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAR-MIR-97
BAR-ROC-87,Barone,Rocco,200,14/12/1987,ITA,Palmi,ITA,Gi Group Monza,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAR-ROC-87
BAR-ZBI-87,Bartman,Zbigniew,195,04/05/1987,POL,Varsavia,POL,Casa Modena,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAR-ZBI-87
BAS-DAN-80,Bassi,Daniele,195,15/07/1980,ITA,Giffoni Valle Piana,ITA,Sidigas HS Atripalda,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAS-DAN-80
BAS-NIC-96,Bassanello,Nicoḷ,183,03/04/1996,ITA,Padova,ITA,Kioene Padova,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAS-NIC-96
BAT-LEO-95,Battista,Leonardo,180,29/03/1995,ITA,Bari,ITA,Materdominivolley.It Castellana Grotte,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAT-LEO-95
BAT-LOR-98,Battocchio,Lorenzo,182,06/02/1998,ITA,Bassano del Grappa,ITA,Sol Lucernari Montecchio Maggiore,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAT-LOR-98
BAT-LUC-84,Battistelli,Luca,NULL,18/05/1984,ITA,Foligno,ITA,Monini Spoleto,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BAT-LUC-84
BEC-LUC-88,Beccaro,Luca,190,25/01/1988,ITA,Camposampiero,ITA,Conad Reggio Emilia,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BEC-LUC-88
BEG-MAN-99,Beghelli,Manuel,NULL,17/07/1999,ITA,NULL,ITA,Azimut Modena,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BEG-MAN-99
BEL-ALB-87,Bellini,Alberto,201,07/06/1987,ITA,Dolo,ITA,Conad Reggio Emilia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BEL-ALB-87
BEL-FIL-87,Belcecchi,Filippo,190,05/01/1987,ITA,Chiaravalle,ITA,Pallavolo Loreto,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BEL-FIL-87
BEL-GIA-88,Bellei,Giacomo,202,07/02/1988,ITA,Zevio,ITA,Centrale Del Latte McDonald'S Brescia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BEL-GIA-88
BEL-MAT-97,Beltrami,Matteo,195,29/12/1997,ITA,Parma,ITA,Pag Taviano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BEL-MAT-97
BEN-DAV-89,Benaglia,Davide,202,13/09/1989,ITA,Piacenza,ITA,Kemas Lamipel Santa Croce,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BEN-DAV-89
BEN-MIL-87,Bencz,Milan,206,05/09/1987,SVK,Zlatè Moravze,SVK,Sieco Service Ortona,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BEN-MIL-87
BEN-SIM-76,Bendandi,Simone,196,07/08/1976,ITA,Ravenna,ITA,CMC Ravenna,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BEN-SIM-76
BER-ALE-88,Berger,Alexander,193,27/09/1988,AUT,Aichkirchen,AUT,Sir Safety Conad Perugia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BER-ALE-88
BER-AND-93,Bergoli,Andrea,179,23/04/1993,ITA,Chiari,ITA,Centrale del Latte McDonald's Brescia,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BER-AND-93
BER-DAR-93,Berni,Dario,204,23/07/1993,ITA,Pieve Fosciana,ITA,B-Chem Potenza Picena,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BER-DAR-93
BER-DIE-86,Bernieri Di Lucca,Diego,191,23/12/1986,ITA,Camaiore,ITA,Acqua Fonteviva Massa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BER-DIE-86
BER-GIO-87,Bertelle,Giovanni,194,31/05/1987,ITA,Malo,ITA,Sol Lucernari Montecchio Maggiore,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BER-GIO-87
BER-GIU-95,Bernardi,Giuseppe,190,11/09/1995,ITA,Terlizzi,ITA,Gioiella Micromilk Gioia del Colle,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BER-GIU-95
BER-MAT-88,Bertoli,Matteo,196,28/07/1988,ITA,Trento,ITA,Monini Spoleto,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BER-MAT-88
BER-MIC-99,Bergoli,Michele,183,07/07/1999,ITA,Brescia,ITA,Centrale Del Latte McDonald'S Brescia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BER-MIC-99
BER-PAU-85,Bertassoni,Paulo Renan,185,16/03/1985,BRA,NULL,BRA,Kemas Lamipel Santa Croce,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BER-PAU-85
BER-SIM-99,Berardi,Simone,NULL,08/06/1999,ITA,NULL,ITA,Club Italia Roma,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BER-SIM-99
BER-THO-90,Beretta,Thomas,205,18/04/1990,ITA,Milano,ITA,Gi Group Monza,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BER-THO-90
BER-WIL-94,Bermudez,Willian Alejandro,205,05/08/1994,COL,Cali,COL,Revivre Milano,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BER-WIL-94
BEV-ALE-94,Bevilacqua,Alessandro,194,29/12/1994,ITA,Modena,ITA,Conad Reggio Emilia,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BEV-ALE-94
BIA-FED-01,Bianchini,Federico,173,18/04/2001,ITA,Civitanova Marche,ITA,Goldenplast Potenza Picena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BIA-FED-01
BIA-FRA-93,Bianco,Francesco,NULL,23/03/1993,ITA,Scafati,ITA,Materdominivolley.it Castellana Grotte,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BIA-FRA-93
BIA-JUR-86,Bianchi,Juri,184,21/04/1986,ITA,Rimini,ITA,B-Chem Golden Plast Potenza Picena,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BIA-JUR-86
BIA-MAN-01,Biasotto,Manuel,204,26/02/2001,ITA,Genova,ITA,Club Italia Crai Roma,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BIA-MAN-01
BID-JER-77,Bidegain,Jeronimo,201,16/01/1977,ARG,Buenos Aires,ARG,Sidigas Atripalda,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BID-JER-77
BIG-ALB-90,Bigarelli,Alberto,192,05/06/1990,ITA,Modena,ITA,Edilesse Conad Reggio Emilia,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BIG-ALB-90
BIG-LUC-91,Bigarelli,Luca,197,28/12/1991,ITA,Correggio,ITA,Pag Taviano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BIG-LUC-91
BIG-OMA-95,Biglino,Omar,198,09/08/1995,ITA,Alba,ITA,Acqua Fonteviva Massa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BIG-OMA-95
BIR-EMA-81,Birarelli,Emanuele,202,08/02/1981,ITA,Senigallia,ITA,Calzedonia Verona,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BIR-EMA-81
BIR-FRA-76,Biribanti,Francesco,198,17/01/1976,ITA,Terni,ITA,Conad Reggio Emilia,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BIR-FRA-76
BIS-FAB-94,Bisi,Fabio,202,16/07/1994,ITA,Modena,ITA,Goldenplast Potenza Picena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BIS-FAB-94
BIS-GIA-83,Bisci,Gianluca,185,19/07/1983,ITA,Manduria,ITA,Aurispa Alessano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BIS-GIA-83
BIS-MAT-89,Bisanti,Matteo,185,19/01/1989,ITA,Poggiardo,ITA,Aurispa Alessano,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BIS-MAT-89
BJE-NOV-83,Bjelica,Novica,202,09/02/1983,CRO,Pula,SRB,M. Roma Volley,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BJE-NOV-83
BLA-ALE-92,Blasi,Alessandro,190,22/03/1992,ITA,Trieste,ITA,Diatec Trentino,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BLA-ALE-92
BLA-ALE-93,Blagojevic,Aleksandar,206,18/01/1993,AUT,Vienna,AUT,Exprivia Neldiritto Molfetta,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BLA-ALE-93
BLE-NIC-92,Bleggi,Nicoḷ,195,18/05/1992,ITA,Trento,ITA,Mosca Bruno Bolzano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BLE-NIC-92
BOE-FIL-93,Boesso,Filippo,190,02/08/1993,ITA,Camposampiero,ITA,Sigma Aversa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOE-FIL-93
BOF-MAT-96,Boffi,Matteo,180,12/05/1996,ITA,Giussano,ITA,Pool Libertas Cantù,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOF-MAT-96
BOF-RUD-86,Boff,Rudinei,197,23/10/1986,BRA,NULL,BRA,Elettrosud Brolo,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOF-RUD-86
BOH-MAR-85,Bohme,Marcus,211,25/08/1985,GER,Berlino,GER,Altotevere San Giustino,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOH-MAR-85
BOL-MAT-90,Bolla,Matteo,197,05/03/1990,ITA,Milano,ITA,Acqua Fonteviva Massa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOL-MAT-90
BON-DAN-77,Boninfante,Dante,188,07/03/1977,ITA,Battipaglia,ITA,Diatec Trentino,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BON-DAN-77
BON-DUS-95,Bonacic,Dusan,198,19/07/1995,CHI,Santiago del Cile,CHI,Messaggerie Bacco Catania,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BON-DUS-95
BON-EMA-89,Bondini,Emanuele,190,09/10/1989,ITA,Roma,ITA,Maury's Italiana Assicurazioni Tuscania,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BON-EMA-89
BON-FED-93,Bonami,Federico,183,29/09/1993,ITA,Bagno a Ripoli,ITA,Maury's Italiana Assicurazioni Tuscania,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BON-FED-93
BON-GIU-95,Bonina,Giuseppe,186,10/01/1995,ITA,Patti,ITA,Elettrosud Brolo,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BON-GIU-95
BON-LOR-88,Bonetti,Lorenzo,197,21/01/1988,ITA,Bergamo,ITA,Kemas Lamipel Santa Croce,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BON-LOR-88
BON-LUC-98,Bonisoli,Luca Maria,182,23/04/1998,ITA,Brescia,ITA,Centrale Del Latte McDonald'S Brescia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BON-LUC-98
BON-PAO-92,Bonola,Paolo,188,NULL,ITA,NULL,ITA,Vero Volley Monza,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BON-PAO-92
BON-SIM-92,Bonante,Simone,189,05/04/1992,ITA,Roma,ITA,Conad Reggio Emilia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BON-SIM-92
BOR-IVA-89,Borovnjak,Ivan,202,04/07/1989,SRB,NULL,SRB,Revivre Milano,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOR-IVA-89
BOR-LUC-93,Borgogno,Luca,198,27/04/1993,ITA,Cuneo,ITA,Vbc Mondov́,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOR-LUC-93
BOR-MAT-89,Bortolozzo,Matteo,200,01/08/1989,ITA,Camposampiero,ITA,Conad Reggio Emilia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOR-MAT-89
BOR-RIC-94,Bortolini,Riccardo,180,03/10/1994,ITA,Castelfranco Veneto,ITA,Acqua Fonteviva Massa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOR-RIC-94
BOR-SER-83,Boroni,Sergio,197,19/01/1983,ITA,Bergamo,ITA,CheBanca! Milano,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOR-SER-83
BOS-ELI-94,Bossi,Elia,202,15/08/1994,ITA,Trieste,ITA,Azimut Modena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOS-ELI-94
BOS-EMA-97,Bosio,Emanuele,198,06/10/1997,ITA,Savigliano,ITA,Vbc Mondov́,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOS-EMA-97
BOS-GIU-86,Boscaini,Giuseppe,188,11/10/1986,ITA,Catania,ITA,Geosat Geovertical Lagonegro,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOS-GIU-86
BOS-HID-95,Boswinkel,Hidde,201,30/03/1995,NED,Ootmarsum,NED,Emma Villas Siena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOS-HID-95
BOS-HID-95,Boswinkel,Hidde,201,30/03/1995,NED,Ootmarsum,NED,Mosca Bruno Bolzano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOS-HID-95
BOT-IAC-87,Botto,Iacopo,190,22/09/1987,ITA,La Spezia,ITA,Gi Group Monza,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOT-IAC-87
BOT-MAS-73,Botti,Massimo,196,23/05/1973,ITA,Piacenza,ITA,Pallavolo Molfetta,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BOT-MAS-73
BRA-FED-93,Braico,Federico,197,20/12/1993,ITA,Modugno,ITA,Materdominivolley.it Castellana Grotte,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRA-FED-93
BRA-GEO-87,Bratoev,Georgi,203,21/10/1987,BUL,Sofia,BUL,Diatec Trentino,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRA-GEO-87
BRA-JAC-89,Brandi,Jacopo,189,28/01/1989,ITA,Sant'Elpidio a Mare,ITA,Videx Grottazzolina,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRA-JAC-89
BRA-NIC-94,Brandi,Nicoḷ,185,02/01/1994,ITA,Sant'Elpidio a Mare,ITA,Videx Grottazzolina,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRA-NIC-94
BRA-ROB-84,Braga,Roberto,204,07/08/1984,ITA,Piove di Sacco,ITA,Emma Villas Siena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRA-ROB-84
BRA-VAL-87,Bratoev,Valentin,202,21/10/1987,BUL,Sofia,BUL,Globo Banca Popolare Del Frusinate Sora,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRA-VAL-87
BRA-VAL-87,Bratoev,Valentin,202,21/10/1987,BUL,Sofia,BUL,Tonno Callipo Vibo Valentia,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRA-VAL-87
BRE-TIZ-94,Bressan,Tiziano,201,07/02/1994,ITA,Trento,ITA,Mosca Bruno Bolzano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRE-TIZ-94
BRI-AND-97,Briata,Andrea,175,20/02/1997,ITA,La Spezia,ITA,Acqua Fonteviva Massa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRI-AND-97
BRI-MAT-02,Bricchi,Matteo,NULL,20/08/2002,ITA,Fiorenzuola d'Arda,ITA,Wixo LPR Piacenza,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRI-MAT-02
BRI-MAT-98,Briglia,Mattia,198,17/02/1998,ITA,Massa,ITA,Acqua Fonteviva Massa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRI-MAT-98
BRI-STE-78,Brinkman,Steve,203,12/01/1978,CAN,Toronto,CAN,Itas Diatec Trentino,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRI-STE-78
BRU-DAV-95,Brunetti,Davide,175,05/07/1995,ITA,Bollate,ITA,Gi Group Monza,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRU-DAV-95
BRU-MAR-72,Bruno,Marcello ,193,24/07/1972,ITA,Putignano,ITA,Sidigas Atripalda,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRU-MAR-72
BRU-MAR-89,Bruno,Martin Nicolas,188,24/02/1989,ARG,Buenos Aires,ARG,Sieco Service Ortona,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRU-MAR-89
BRU-THE-85,Brunner,Theodore,204,17/03/1985,USA,Palo Alto (California),USA,CMC Ravenna,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRU-THE-85
BRU-VIT-95,Bruno,Vito,180,04/08/1995,ITA,Acquaviva delle Fonti,ITA,Mosca Bruno Bolzano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRU-VIT-95
BRU-VIT-95,Bruno,Vito,180,04/08/1995,ITA,Acquaviva delle Fonti,ITA,Pag Taviano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BRU-VIT-95
BUC-BAR-95,Bucko,Bartosz,198,06/01/1995,POL,Bielsko-Biala,POL,Calzedonia Verona,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BUC-BAR-95
BUC-LUC-82,Bucaioni,Luca,198,11/08/1982,ITA,Perugia,ITA,Gi Group Monza,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BUC-LUC-82
BUC-LUC-95,Bucciarelli,Luca,201,22/01/1995,ITA,Foligno,ITA,Goldenplast Potenza Picena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=BUC-LUC-95
